date,no2_mean,no2_mean_weighted,no2_median,no2_min,no2_max,n_pixels,status,source_file
2015-11-10,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1110_v003-2019m1122t205852.he5
2015-11-11,6596738208602522.0,6594863444166923.0,6755275692310528.0,2144808554463232.0,1.2254241775157248e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1111_v003-2019m1122t205859.he5
2015-11-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1112_v003-2019m1122t205456.he5
2015-11-13,2457093908568473.5,2454436706785676.5,2097185688649728.0,1544082081972224.0,4180734319263744.0,5,ok,OMI-Aura_L3-OMNO2d_2015m1113_v003-2019m1122t205446.he5
2015-11-14,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1114_v003-2019m1122t205657.he5
2015-11-15,2284995884351488.0,2284995884351488.0,2259852944474112.0,2213557290663936.0,2406720357793792.0,4,ok,OMI-Aura_L3-OMNO2d_2015m1115_v003-2019m1122t210347.he5
2015-11-16,4296581984481007.0,4295373087491143.5,3836235529322496.0,1364502788440064.0,1.2270309247811584e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1116_v003-2019m1122t210406.he5
2015-11-17,578291694043136.0,578295756158475.2,572884246331392.0,404320101072896.0,763078182436864.0,4,ok,OMI-Aura_L3-OMNO2d_2015m1117_v003-2019m1122t205859.he5
2015-11-18,6833861567918899.0,6828894515256719.0,5870812540174336.0,1376298647683072.0,1.376348576677888e+16,20,ok,OMI-Aura_L3-OMNO2d_2015m1118_v003-2019m1122t205921.he5
2015-11-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1119_v003-2019m1122t205900.he5
2015-11-20,6296279082738210.0,6294551200584173.0,5679715486531584.0,1403997294428160.0,1.420662975496192e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1120_v003-2019m1122t205901.he5
2015-11-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1121_v003-2019m1122t205907.he5
2015-11-22,2109222127069370.2,2109611270130819.8,2352510354325504.0,847226792312832.0,2982218595041280.0,11,ok,OMI-Aura_L3-OMNO2d_2015m1122_v003-2019m1122t210430.he5
2015-11-23,4174066624128614.5,4172042957443933.5,3695596019908608.0,2317939894124544.0,7410472148008960.0,10,ok,OMI-Aura_L3-OMNO2d_2015m1123_v003-2019m1122t210223.he5
2015-11-24,4013470414956134.5,4008892426693336.5,3689894719258624.0,2281126655688704.0,7204223523487744.0,15,ok,OMI-Aura_L3-OMNO2d_2015m1124_v003-2019m1122t210331.he5
2015-11-25,1.0993782748575608e+16,1.099053266758368e+16,7823971735044096.0,-2021010551341056.0,4.700096958142874e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1125_v003-2019m1122t210222.he5
2015-11-26,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1126_v003-2019m1122t210413.he5
2015-11-27,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1127_v003-2019m1122t210359.he5
2015-11-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1128_v003-2019m1122t210356.he5
2015-11-29,2962707055221145.5,2962639446498949.0,3038678087630848.0,1714026019028992.0,4110652532588544.0,30,ok,OMI-Aura_L3-OMNO2d_2015m1129_v003-2019m1122t210358.he5
2015-11-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1130_v003-2019m1122t210337.he5
2015-12-01,6344896676399241.0,6339995211409238.0,5762555741995008.0,978966122856448.0,1.4338955549868032e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1201_v003-2019m1122t210930.he5
2015-12-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1202_v003-2019m1122t210818.he5
2015-12-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1203_v003-2019m1122t210233.he5
2015-12-04,7638240145328421.0,7635293299418059.0,4674367795494912.0,1297760070402048.0,2.240858169750323e+16,28,ok,OMI-Aura_L3-OMNO2d_2015m1204_v003-2019m1122t210405.he5
2015-12-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1205_v003-2019m1122t210408.he5
2015-12-06,6147635329105920.0,6147117865171457.0,5525265509777408.0,1477052003778560.0,1.1838703689269248e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1206_v003-2019m1122t210226.he5
2015-12-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1207_v003-2019m1122t210931.he5
2015-12-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1208_v003-2019m1122t211051.he5
2015-12-09,3081158428039577.5,3082264790661749.5,3472212086489088.0,1956910043496448.0,4089289633693696.0,5,ok,OMI-Aura_L3-OMNO2d_2015m1209_v003-2019m1122t210950.he5
2015-12-10,9511453003979162.0,9511681165782156.0,9383438389870592.0,4047490743533568.0,1.5132981186265088e+16,25,ok,OMI-Aura_L3-OMNO2d_2015m1210_v003-2019m1122t210933.he5
2015-12-11,1.011596578989452e+16,1.0106830085056024e+16,6646696503148544.0,1531514068140032.0,3.580886248115405e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1211_v003-2019m1122t210943.he5
2015-12-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1212_v003-2019m1122t210944.he5
2015-12-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1213_v003-2019m1122t211132.he5
2015-12-14,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1214_v003-2019m1122t210944.he5
2015-12-15,4113771801800431.0,4110583314014574.5,3959457201520640.0,715382167961600.0,7961136347480064.0,30,ok,OMI-Aura_L3-OMNO2d_2015m1215_v003-2019m1122t210951.he5
2015-12-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1216_v003-2019m1122t210931.he5
2015-12-17,4819353281652326.0,4815919355095988.0,5451662655225856.0,1093994004086784.0,8793877892825088.0,30,ok,OMI-Aura_L3-OMNO2d_2015m1217_v003-2019m1122t211056.he5
2015-12-18,1.2383157764209596e+16,1.2373425698395654e+16,6690920170782720.0,528623702376448.0,3.804923123938099e+16,15,ok,OMI-Aura_L3-OMNO2d_2015m1218_v003-2019m1122t212004.he5
2015-12-19,6727889848928393.0,6723115744195543.0,7086541956448256.0,597545378119680.0,1.1273798451986432e+16,15,ok,OMI-Aura_L3-OMNO2d_2015m1219_v003-2019m1122t212012.he5
2015-12-20,7600814866702882.0,7594980724226007.0,4997884328017920.0,1530802848399360.0,2.14418726060032e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1220_v003-2019m1122t210941.he5
2015-12-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1221_v003-2019m1122t210938.he5
2015-12-22,903844554447257.6,903105498032680.0,834612137820160.0,374952658206720.0,1449327855665152.0,5,ok,OMI-Aura_L3-OMNO2d_2015m1222_v003-2019m1122t212006.he5
2015-12-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1223_v003-2019m1122t211902.he5
2015-12-24,5628293910049587.0,5624154080538154.0,5525685611266048.0,1479049432006656.0,1.045034799464448e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1224_v003-2019m1122t211913.he5
2015-12-25,3608845102769766.5,3606584478434665.0,3570190893711360.0,2080291703226368.0,5609823752159232.0,10,ok,OMI-Aura_L3-OMNO2d_2015m1225_v003-2019m1122t214021.he5
2015-12-26,3850756075552768.0,3846636560962850.0,2784462060388352.0,1541642540548096.0,7427859249364992.0,30,ok,OMI-Aura_L3-OMNO2d_2015m1226_v003-2019m1122t211932.he5
2015-12-27,3344185321202210.0,3342417271099990.0,2900973114621952.0,1251853849329664.0,6693150332551168.0,30,ok,OMI-Aura_L3-OMNO2d_2015m1227_v003-2019m1122t211959.he5
2015-12-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1228_v003-2019m1122t211857.he5
2015-12-29,6763571352296926.0,6754553862686563.0,5914536112553984.0,1012649672310784.0,1.6619904232849408e+16,30,ok,OMI-Aura_L3-OMNO2d_2015m1229_v003-2019m1122t211913.he5
2015-12-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2015m1230_v003-2019m1122t212307.he5
2015-12-31,5319874428131486.0,5319400264557677.0,4904952510021632.0,1397272852037632.0,1.0875169652342784e+16,26,ok,OMI-Aura_L3-OMNO2d_2015m1231_v003-2019m1122t212310.he5
2016-01-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0101_v003-2019m1122t212515.he5
2016-01-02,3886259852279808.0,3883067834494491.5,4341406629888000.0,891236047126528.0,6632962808348672.0,22,ok,OMI-Aura_L3-OMNO2d_2016m0102_v003-2019m1122t211810.he5
2016-01-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0103_v003-2019m1122t211841.he5
2016-01-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0104_v003-2019m1122t212223.he5
2016-01-05,5578185519818342.0,5575639391525497.0,3574998706946048.0,611779302391808.0,1.7273713145675776e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0105_v003-2019m1122t211804.he5
2016-01-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0106_v003-2019m1122t213036.he5
2016-01-07,4142456854334669.0,4139249004823899.0,4195382036791296.0,183054106624000.0,9611058771656704.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0107_v003-2019m1122t215440.he5
2016-01-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0108_v003-2019m1122t212327.he5
2016-01-09,4960320757676988.0,4955263681142577.0,4532989551706112.0,448837671976960.0,1.2752844528549888e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0109_v003-2019m1122t214114.he5
2016-01-10,115281131208704.0,114578689319973.08,-293449538469888.0,-800552980054016.0,1437936797089792.0,8,ok,OMI-Aura_L3-OMNO2d_2016m0110_v003-2019m1122t215149.he5
2016-01-11,5712317795864849.0,5706005332544226.0,3782437842714624.0,916508305784832.0,1.2699215419408384e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0111_v003-2019m1122t212303.he5
2016-01-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0112_v003-2019m1122t212023.he5
2016-01-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0113_v003-2019m1122t212917.he5
2016-01-14,2918564031698758.0,2917405218499687.0,2495485520642048.0,1746753401389056.0,7194814323884032.0,22,ok,OMI-Aura_L3-OMNO2d_2016m0114_v003-2019m1122t211938.he5
2016-01-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0115_v003-2019m1122t212931.he5
2016-01-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0116_v003-2019m1122t212948.he5
2016-01-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0117_v003-2019m1122t212454.he5
2016-01-18,6860229105872623.0,6857327059928486.0,6544557349011456.0,2317127339999232.0,1.251087466102784e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0118_v003-2019m1122t211911.he5
2016-01-19,4286413589870119.5,4285356025378494.0,4172831311003648.0,870458471743488.0,7141184141000704.0,13,ok,OMI-Aura_L3-OMNO2d_2016m0119_v003-2019m1122t212345.he5
2016-01-20,9389281245484374.0,9389476744868440.0,9465952764690432.0,8915458216427520.0,9635483176927232.0,6,ok,OMI-Aura_L3-OMNO2d_2016m0120_v003-2019m1122t222300.he5
2016-01-21,7899962251393980.0,7899638994476124.0,5507809957380096.0,1748575407046656.0,2.8091175617429504e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0121_v003-2019m1122t215431.he5
2016-01-22,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0122_v003-2019m1122t215341.he5
2016-01-23,7520166127250091.0,7521389439013558.0,6892381517381632.0,2120717009158144.0,1.5918264416731136e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0123_v003-2019m1122t212919.he5
2016-01-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0124_v003-2019m1122t220727.he5
2016-01-25,6822169520496094.0,6819170475912819.0,5079532730056704.0,428336383787008.0,1.6974980990369792e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0125_v003-2019m1122t220819.he5
2016-01-26,1299358716189549.8,1300527275841062.2,1030152066695168.0,236965609865216.0,2827359522652160.0,7,ok,OMI-Aura_L3-OMNO2d_2016m0126_v003-2019m1122t215156.he5
2016-01-27,2677021679008699.5,2672207377328520.5,2512086240329728.0,-179597312262144.0,6421594045939712.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0127_v003-2019m1122t215144.he5
2016-01-28,6516402321725850.0,6518731947147396.0,4940849041375232.0,1226978606710784.0,1.777644551012352e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0128_v003-2019m1122t213513.he5
2016-01-29,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0129_v003-2019m1122t223415.he5
2016-01-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0130_v003-2019m1122t220751.he5
2016-01-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0131_v003-2019m1122t222245.he5
2016-02-01,4128460236512734.0,4125262654475239.5,3411791962963968.0,1196368240574464.0,8170707129204736.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0201_v003-2019m1122t220828.he5
2016-02-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0202_v003-2019m1122t215437.he5
2016-02-03,6083860093451196.0,6079502758376730.0,6234541777747968.0,1541938759073792.0,1.0731567420801024e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0203_v003-2019m1122t220823.he5
2016-02-04,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0204_v003-2019m1122t220658.he5
2016-02-05,5986311837488791.0,5986106952435402.0,5238297269895168.0,1852279674109952.0,1.0016640049610752e+16,17,ok,OMI-Aura_L3-OMNO2d_2016m0205_v003-2019m1122t220522.he5
2016-02-06,5103125666568602.0,5108746604179385.0,4337343053955072.0,422093984366592.0,1.2887251235110912e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0206_v003-2019m1122t222237.he5
2016-02-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0207_v003-2019m1122t222642.he5
2016-02-08,6844367075820612.0,6852322101878751.0,5929238322479104.0,1178019871850496.0,1.394176985923584e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0208_v003-2019m1122t223740.he5
2016-02-09,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0209_v003-2019m1122t223927.he5
2016-02-10,1910371437296174.5,1913798347585411.0,1285331374571520.0,864202986094592.0,3530087039238144.0,11,ok,OMI-Aura_L3-OMNO2d_2016m0210_v003-2019m1122t222825.he5
2016-02-11,5622687626603179.0,5625051002671083.0,5739443180797952.0,3325880134795264.0,8530732225921024.0,9,ok,OMI-Aura_L3-OMNO2d_2016m0211_v003-2019m1122t223905.he5
2016-02-12,5442695175112841.0,5446652079924830.0,5734790120603648.0,1519102820614144.0,9131412930166784.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0212_v003-2019m1122t222322.he5
2016-02-13,6469989835857374.0,6474536809256865.0,5218943878823936.0,678246404325376.0,1.3581780732870656e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0213_v003-2019m1122t222813.he5
2016-02-14,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0214_v003-2019m1122t223924.he5
2016-02-15,7108594829815535.0,7108520098226728.0,6480592937943040.0,-133102202519552.0,1.6464696999673856e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0215_v003-2019m1122t222643.he5
2016-02-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0216_v003-2019m1122t214117.he5
2016-02-17,4016977794861192.5,4020266058700910.5,4298546211717120.0,862219986272256.0,6947849946267648.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0217_v003-2019m1122t223745.he5
2016-02-18,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0218_v003-2019m1122t222748.he5
2016-02-19,7179668654111676.0,7179452262312595.0,7481530502873088.0,2201272073584640.0,1.3349781631926272e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0219_v003-2019m1122t222744.he5
2016-02-20,7526183843956873.0,7529030797653588.0,6023665325965312.0,1076017418469376.0,2.649050787820339e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0220_v003-2019m1122t223926.he5
2016-02-21,3966342822625280.0,3964130058872270.0,4474044481011712.0,1350527501729792.0,5945241907494912.0,16,ok,OMI-Aura_L3-OMNO2d_2016m0221_v003-2019m1122t223739.he5
2016-02-22,5839893759594769.0,5836428332648319.0,4249000140079104.0,635259485945856.0,2.078247916195021e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0222_v003-2019m1122t223927.he5
2016-02-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0223_v003-2019m1122t223733.he5
2016-02-24,6381437160923682.0,6378061169629728.0,4977851124154368.0,541506356117504.0,1.4908418821193728e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0224_v003-2019m1122t223930.he5
2016-02-25,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0225_v003-2019m1122t223730.he5
2016-02-26,2848516037065889.5,2846664373880635.0,2751298604630016.0,1742206910070784.0,3813330200297472.0,19,ok,OMI-Aura_L3-OMNO2d_2016m0226_v003-2019m1122t223742.he5
2016-02-27,3551983453601792.0,3551983453601792.0,3551983453601792.0,3412985024348160.0,3690981882855424.0,2,ok,OMI-Aura_L3-OMNO2d_2016m0227_v003-2019m1122t223739.he5
2016-02-28,1565922661761024.0,1574225037223548.0,2950456103927808.0,-2740801704558592.0,3103580143747072.0,4,ok,OMI-Aura_L3-OMNO2d_2016m0228_v003-2019m1122t231736.he5
2016-02-29,1.1082518406852022e+16,1.1080629005593446e+16,5246160818143232.0,816550458163200.0,4.534085305237504e+16,28,ok,OMI-Aura_L3-OMNO2d_2016m0229_v003-2019m1122t223847.he5
2016-03-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0301_v003-2019m1122t223927.he5
2016-03-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0302_v003-2019m1122t224422.he5
2016-03-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0303_v003-2019m1122t224439.he5
2016-03-04,1976673373856914.2,1979058463624932.2,2232099335569408.0,681328915775488.0,3706567782301696.0,7,ok,OMI-Aura_L3-OMNO2d_2016m0304_v003-2019m1122t224533.he5
2016-03-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0305_v003-2019m1122t230453.he5
2016-03-06,2908644194648064.0,2908631719245121.5,2832002784952320.0,1796322961129472.0,3828710209748992.0,24,ok,OMI-Aura_L3-OMNO2d_2016m0306_v003-2019m1122t231703.he5
2016-03-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0307_v003-2019m1122t230431.he5
2016-03-08,3502981776811874.5,3502479390501295.5,3897957967462400.0,196942369914880.0,5545139397197824.0,13,ok,OMI-Aura_L3-OMNO2d_2016m0308_v003-2019m1122t230435.he5
2016-03-09,2400103034571981.0,2400324037532365.0,2362911422939136.0,1676518069633024.0,3341053180510208.0,10,ok,OMI-Aura_L3-OMNO2d_2016m0309_v003-2019m1122t231736.he5
2016-03-10,3882592307636669.0,3881130569448267.5,3421654415835136.0,1403196954116096.0,8450746513096704.0,23,ok,OMI-Aura_L3-OMNO2d_2016m0310_v003-2019m1122t231730.he5
2016-03-11,3990025409868595.0,3983117132745668.0,3132637744988160.0,615948440567808.0,9559292604579840.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0311_v003-2019m1122t231024.he5
2016-03-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0312_v003-2019m1122t230632.he5
2016-03-13,3284183657235524.5,3283646701154662.5,3102865702780928.0,1716204775407616.0,5388582470549504.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0313_v003-2019m1122t231736.he5
2016-03-14,6615841156104192.0,6611597463571506.0,4510246626131968.0,1473323435294720.0,2.158505822571725e+16,28,ok,OMI-Aura_L3-OMNO2d_2016m0314_v003-2019m1122t231734.he5
2016-03-15,4504890357606894.0,4500579654495890.5,5403541304770560.0,1423283308199936.0,7756974540193792.0,29,ok,OMI-Aura_L3-OMNO2d_2016m0315_v003-2019m1122t231706.he5
2016-03-16,9355791535850184.0,9354890559613548.0,7096583053115392.0,-278394629521408.0,3.764174621717299e+16,23,ok,OMI-Aura_L3-OMNO2d_2016m0316_v003-2019m1122t230459.he5
2016-03-17,6315075755078087.0,6309171361423925.0,4493407938412544.0,1473941507932160.0,1.7197073749245952e+16,27,ok,OMI-Aura_L3-OMNO2d_2016m0317_v003-2019m1122t231731.he5
2016-03-18,2866378748828057.5,2861850410716107.0,1159210465230848.0,-372186565050368.0,1.0683293062135808e+16,20,ok,OMI-Aura_L3-OMNO2d_2016m0318_v003-2019m1122t232250.he5
2016-03-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0319_v003-2019m1122t232304.he5
2016-03-20,1929022132977664.0,1928733370162867.8,1906614164520960.0,1260493847134208.0,2792795236466688.0,8,ok,OMI-Aura_L3-OMNO2d_2016m0320_v003-2019m1122t232257.he5
2016-03-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0321_v003-2019m1122t231020.he5
2016-03-22,1376522699014144.0,1376790177825889.2,1346153010429952.0,981412710711296.0,1693052888416256.0,8,ok,OMI-Aura_L3-OMNO2d_2016m0322_v003-2019m1122t231013.he5
2016-03-23,336699319247329.9,337372268325392.56,258315288313856.0,-632686733426688.0,1411386785660928.0,17,ok,OMI-Aura_L3-OMNO2d_2016m0323_v003-2019m1122t232303.he5
2016-03-24,1033846537775290.1,1033337248047125.4,702734294581248.0,514249285697536.0,2660312675254272.0,11,ok,OMI-Aura_L3-OMNO2d_2016m0324_v003-2019m1122t231734.he5
2016-03-25,1730042631500595.2,1727722853211133.0,1440319967068160.0,-432929448656896.0,4915702276292608.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0325_v003-2019m1122t231725.he5
2016-03-26,2127914958464866.5,2125640154950624.8,2025119962628096.0,-1329994336829440.0,6852282092093440.0,26,ok,OMI-Aura_L3-OMNO2d_2016m0326_v003-2019m1122t232252.he5
2016-03-27,3032102033352068.5,3031952713862656.0,3339401497149440.0,-281386510450688.0,5589961139027968.0,29,ok,OMI-Aura_L3-OMNO2d_2016m0327_v003-2019m1122t232051.he5
2016-03-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0328_v003-2019m1122t232259.he5
2016-03-29,2624000918989482.5,2622710215214596.0,2699598204239872.0,1162634627907584.0,3913172620673024.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0329_v003-2019m1122t232308.he5
2016-03-30,5128185444902034.0,5125499535427130.0,3322253840220160.0,15736525291520.0,1.6702673621352448e+16,28,ok,OMI-Aura_L3-OMNO2d_2016m0330_v003-2019m1122t232044.he5
2016-03-31,3941251732174711.5,3938167165616273.0,2599178647633920.0,926771130138624.0,9078588053651456.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0331_v003-2019m1122t233843.he5
2016-04-01,2743306023932177.0,2741848215368169.5,2561249120354304.0,92930509373440.0,7794105069338624.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0401_v003-2019m1122t234404.he5
2016-04-02,4881941144517564.0,4876951070810285.0,4551120487710720.0,872904589836288.0,1.050298818756608e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0402_v003-2019m1122t233854.he5
2016-04-03,3912127211971730.5,3909227401379948.5,2604424279097344.0,-746352707371008.0,1.2986364047917056e+16,28,ok,OMI-Aura_L3-OMNO2d_2016m0403_v003-2019m1122t233909.he5
2016-04-04,2315857438965760.0,2315782805860327.5,2315857438965760.0,2221868320817152.0,2409846557114368.0,2,ok,OMI-Aura_L3-OMNO2d_2016m0404_v003-2019m1122t232244.he5
2016-04-05,4912550159528755.0,4913756474470895.0,4594636291047424.0,1984152886837248.0,8591907055730688.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0405_v003-2019m1122t232308.he5
2016-04-06,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0406_v003-2019m1122t233857.he5
2016-04-07,4587876893886601.0,4585613114548067.0,4600991500468224.0,1915942900596736.0,7611800887492608.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0407_v003-2019m1122t232256.he5
2016-04-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0408_v003-2019m1122t232017.he5
2016-04-09,2969102886596023.0,2966084313056780.5,2247321169428480.0,570573117718528.0,8242163036979200.0,14,ok,OMI-Aura_L3-OMNO2d_2016m0409_v003-2019m1122t234223.he5
2016-04-10,3517054734967330.0,3514926669546681.0,3128980043464704.0,836549503614976.0,7039767615111168.0,30,ok,OMI-Aura_L3-OMNO2d_2016m0410_v003-2019m1122t232252.he5
2016-04-11,3526525948753783.5,3523806806390313.0,2503444095041536.0,-1343322828308480.0,1.2894794271424512e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0411_v003-2019m1122t234338.he5
2016-04-12,4715539517529566.0,4711378943445187.0,3548048592470016.0,415466682056704.0,1.0975083476549632e+16,30,ok,OMI-Aura_L3-OMNO2d_2016m0412_v003-2019m1122t232305.he5
2016-04-13,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2016m0413_v003-2019m1122t233839.he5
2016-04-14,4810089706543635.0,4806647460177349.0,5679857488887808.0,2386895594061824.0,7448166928482304.0,27,ok,OMI-Aura_L3-OMNO2d_2016m0414_v003-2019m1122t233913.he5
2016-04-15,5089943876184747.0,5084316019981014.0,3541952423264256.0,460924850798592.0,1.8505023361122304e+16,27,ok,OMI-Aura_L3-OMNO2d_2016m0415_v003-2019m1122t234405.he5
2016-04-16,2252646727548928.0,2252982995155884.0,1743172069752832.0,1514849595031552.0,3961821983670272.0,8,ok,OMI-Aura_L3-OMNO2d_2016m0416_v003-2019m1122t234404.he5
2016-04-17,1696478412144640.0,1696491246379680.5,1114813858054144.0,-638733242073088.0,3780200970059776.0,12,ok,OMI-Aura_L3-OMNO2d_2016m0417_v003-2019m1122t234329.he5
2016-04-18,5262355081811285.0,5258328182936219.0,4579311847735296.0,2474690631172096.0,8059025631477760.0,18,ok,OMI-Aura_L3-OMNO2d_2016m0418_v003-2019m1122t234928.he5
2016-04-19,2691920284044107.5,2694193047969690.5,2701940840464384.0,-127640438571008.0,8532470613934080.0,17,ok,OMI-Aura_L3-OMNO2d_2016m0419_v003-2019m1122t234414.he5
